Entity,iso_code,date,containment_index
Sweden,SWE,2021/11/15,29.17
Sweden,SWE,2021/11/16,29.17
Sweden,SWE,2021/11/17,29.17
Sweden,SWE,2021/11/18,29.17
Sweden,SWE,2021/11/19,29.17
Sweden,SWE,2021/11/20,29.17
Sweden,SWE,2021/11/21,29.17
Sweden,SWE,2021/11/22,29.17
Sweden,SWE,2021/11/23,29.17
Sweden,SWE,2021/11/24,29.17
Sweden,SWE,2021/11/25,29.17
Sweden,SWE,2021/11/26,29.17
Sweden,SWE,2021/11/27,29.17
Sweden,SWE,2021/11/28,29.17
Sweden,SWE,2021/11/29,29.17
Sweden,SWE,2021/11/30,29.17
Sweden,SWE,2021/12/1,29.17
Sweden,SWE,2021/12/2,29.17
Sweden,SWE,2021/12/3,29.17
Sweden,SWE,2021/12/4,29.17
Sweden,SWE,2021/12/5,29.17
Sweden,SWE,2021/12/6,29.17
Sweden,SWE,2021/12/7,29.17
Sweden,SWE,2021/12/8,29.17
Sweden,SWE,2021/12/9,29.17
Sweden,SWE,2021/12/10,29.17
Sweden,SWE,2021/12/11,29.17
Sweden,SWE,2021/12/12,29.17
Sweden,SWE,2021/12/13,29.17
Sweden,SWE,2021/12/14,29.17
Sweden,SWE,2021/12/15,29.17
Sweden,SWE,2021/12/16,29.17
Sweden,SWE,2021/12/17,29.17
Sweden,SWE,2021/12/18,29.17
Sweden,SWE,2021/12/19,29.17
Sweden,SWE,2021/12/20,29.17
Sweden,SWE,2021/12/21,29.17
Sweden,SWE,2021/12/22,29.17
Sweden,SWE,2021/12/23,48.21
Sweden,SWE,2021/12/24,48.21
Sweden,SWE,2021/12/25,48.21
Sweden,SWE,2021/12/26,48.21
Sweden,SWE,2021/12/27,48.21
Sweden,SWE,2021/12/28,48.21
Sweden,SWE,2021/12/29,48.21
Sweden,SWE,2021/12/30,48.21
Sweden,SWE,2021/12/31,48.21
Sweden,SWE,2022/1/1,48.21
Sweden,SWE,2022/1/2,48.21
Sweden,SWE,2022/1/3,48.21
Sweden,SWE,2022/1/4,48.21
Sweden,SWE,2022/1/5,48.21
Sweden,SWE,2022/1/6,48.21
Sweden,SWE,2022/1/7,48.21
Sweden,SWE,2022/1/8,48.21
Sweden,SWE,2022/1/9,48.21
Sweden,SWE,2022/1/10,48.21
Sweden,SWE,2022/1/11,48.21
Sweden,SWE,2022/1/12,52.38
Sweden,SWE,2022/1/13,52.38
Sweden,SWE,2022/1/14,52.38
Sweden,SWE,2022/1/15,52.38
Sweden,SWE,2022/1/16,52.38
Sweden,SWE,2022/1/17,52.38
Sweden,SWE,2022/1/18,52.38
Sweden,SWE,2022/1/19,52.38
Sweden,SWE,2022/1/20,52.38
Sweden,SWE,2022/1/21,52.38
Sweden,SWE,2022/1/22,50.6
Sweden,SWE,2022/1/23,50.6
Sweden,SWE,2022/1/24,50.6
Sweden,SWE,2022/1/25,50.6
Sweden,SWE,2022/1/26,50.6
Sweden,SWE,2022/1/27,50.6
Sweden,SWE,2022/1/28,50.6
Sweden,SWE,2022/1/29,50.6
Sweden,SWE,2022/1/30,50.6
Sweden,SWE,2022/1/31,50.6
Sweden,SWE,2022/2/1,50.6
Sweden,SWE,2022/2/2,50.6
Sweden,SWE,2022/2/3,50.6
Sweden,SWE,2022/2/4,50.6
Sweden,SWE,2022/2/5,50.6
Sweden,SWE,2022/2/6,50.6
Sweden,SWE,2022/2/7,50.6
Sweden,SWE,2022/2/8,50.6
Sweden,SWE,2022/2/9,29.17
Sweden,SWE,2022/2/10,29.17
Sweden,SWE,2022/2/11,29.17
Sweden,SWE,2022/2/12,29.17
Sweden,SWE,2022/2/13,29.17
Sweden,SWE,2022/2/14,29.17
Sweden,SWE,2022/2/15,29.17
Sweden,SWE,2022/2/16,29.17
Sweden,SWE,2022/2/17,29.17
Sweden,SWE,2022/2/18,29.17
Sweden,SWE,2022/2/19,29.17
Sweden,SWE,2022/2/20,29.17
Sweden,SWE,2022/2/21,29.17
Sweden,SWE,2022/2/22,29.17
Sweden,SWE,2022/2/23,29.17
Sweden,SWE,2022/2/24,29.17
Sweden,SWE,2022/2/25,29.17
Sweden,SWE,2022/2/26,29.17
Sweden,SWE,2022/2/27,29.17
Sweden,SWE,2022/2/28,29.17
Sweden,SWE,2022/3/1,29.17
Sweden,SWE,2022/3/2,29.17
Sweden,SWE,2022/3/3,29.17
Sweden,SWE,2022/3/4,29.17
Sweden,SWE,2022/3/5,29.17
Sweden,SWE,2022/3/6,29.17
Sweden,SWE,2022/3/7,29.17
Sweden,SWE,2022/3/8,29.17
Switzerland,CHE,2020/1/1,0
Switzerland,CHE,2020/1/2,0
Switzerland,CHE,2020/1/3,0
Switzerland,CHE,2020/1/4,0
Switzerland,CHE,2020/1/5,0
Switzerland,CHE,2020/1/6,0
Switzerland,CHE,2020/1/7,0
Switzerland,CHE,2020/1/8,0
Switzerland,CHE,2020/1/9,0
Switzerland,CHE,2020/1/10,0
Switzerland,CHE,2020/1/11,0
Switzerland,CHE,2020/1/12,0
Switzerland,CHE,2020/1/13,0
Switzerland,CHE,2020/1/14,0
Switzerland,CHE,2020/1/15,0
Switzerland,CHE,2020/1/16,0
Switzerland,CHE,2020/1/17,0
Switzerland,CHE,2020/1/18,0
Switzerland,CHE,2020/1/19,0
Switzerland,CHE,2020/1/20,0
Switzerland,CHE,2020/1/21,0
Switzerland,CHE,2020/1/22,0
Switzerland,CHE,2020/1/23,0
Switzerland,CHE,2020/1/24,0
Switzerland,CHE,2020/1/25,0
Switzerland,CHE,2020/1/26,0
Switzerland,CHE,2020/1/27,0
Switzerland,CHE,2020/1/28,0
Switzerland,CHE,2020/1/29,0
Switzerland,CHE,2020/1/30,0
Switzerland,CHE,2020/1/31,0
Switzerland,CHE,2020/2/1,0
Switzerland,CHE,2020/2/2,0
Switzerland,CHE,2020/2/3,0
Switzerland,CHE,2020/2/4,0
Switzerland,CHE,2020/2/5,0
Switzerland,CHE,2020/2/6,0
Switzerland,CHE,2020/2/7,0
Switzerland,CHE,2020/2/8,0
Switzerland,CHE,2020/2/9,0
Switzerland,CHE,2020/2/10,0
Switzerland,CHE,2020/2/11,0
Switzerland,CHE,2020/2/12,0
Switzerland,CHE,2020/2/13,0
Switzerland,CHE,2020/2/14,0
Switzerland,CHE,2020/2/15,3.57
Switzerland,CHE,2020/2/16,3.57
Switzerland,CHE,2020/2/17,3.57
Switzerland,CHE,2020/2/18,3.57
Switzerland,CHE,2020/2/19,3.57
Switzerland,CHE,2020/2/20,3.57
Switzerland,CHE,2020/2/21,3.57
Switzerland,CHE,2020/2/22,3.57
Switzerland,CHE,2020/2/23,3.57
Switzerland,CHE,2020/2/24,8.33
Switzerland,CHE,2020/2/25,13.69
Switzerland,CHE,2020/2/26,13.69
Switzerland,CHE,2020/2/27,17.26
Switzerland,CHE,2020/2/28,23.21
Switzerland,CHE,2020/2/29,23.21
Switzerland,CHE,2020/3/1,23.21
Switzerland,CHE,2020/3/2,23.21
Switzerland,CHE,2020/3/3,26.79
Switzerland,CHE,2020/3/4,26.79
Switzerland,CHE,2020/3/5,26.79
Switzerland,CHE,2020/3/6,26.79
Switzerland,CHE,2020/3/7,24.4
Switzerland,CHE,2020/3/8,24.4
Switzerland,CHE,2020/3/9,24.4
Switzerland,CHE,2020/3/10,27.98
Switzerland,CHE,2020/3/11,27.98
Switzerland,CHE,2020/3/12,27.98
Switzerland,CHE,2020/3/13,33.33
Switzerland,CHE,2020/3/14,33.33
Switzerland,CHE,2020/3/15,33.33
Switzerland,CHE,2020/3/16,40.48
Switzerland,CHE,2020/3/17,58.93
Switzerland,CHE,2020/3/18,60.12
Switzerland,CHE,2020/3/19,60.12
Switzerland,CHE,2020/3/20,60.12
Switzerland,CHE,2020/3/21,60.12
Switzerland,CHE,2020/3/22,60.12
Switzerland,CHE,2020/3/23,60.12
Switzerland,CHE,2020/3/24,60.12
Switzerland,CHE,2020/3/25,60.12
Switzerland,CHE,2020/3/26,60.12
Switzerland,CHE,2020/3/27,60.12
Switzerland,CHE,2020/3/28,60.12
Switzerland,CHE,2020/3/29,60.12
Switzerland,CHE,2020/3/30,60.12
Switzerland,CHE,2020/3/31,60.12
Switzerland,CHE,2020/4/1,60.12
Switzerland,CHE,2020/4/2,60.12
Switzerland,CHE,2020/4/3,60.12
Switzerland,CHE,2020/4/4,60.12
Switzerland,CHE,2020/4/5,60.12
Switzerland,CHE,2020/4/6,60.12
Switzerland,CHE,2020/4/7,60.12
Switzerland,CHE,2020/4/8,60.12
Switzerland,CHE,2020/4/9,60.12
Switzerland,CHE,2020/4/10,60.12
Switzerland,CHE,2020/4/11,60.12
Switzerland,CHE,2020/4/12,60.12
Switzerland,CHE,2020/4/13,60.12
Switzerland,CHE,2020/4/14,60.12
Switzerland,CHE,2020/4/15,60.12
Switzerland,CHE,2020/4/16,60.12
Switzerland,CHE,2020/4/17,60.12
Switzerland,CHE,2020/4/18,60.12
Switzerland,CHE,2020/4/19,60.12
Switzerland,CHE,2020/4/20,60.12
Switzerland,CHE,2020/4/21,60.12
Switzerland,CHE,2020/4/22,60.12
Switzerland,CHE,2020/4/23,60.12
Switzerland,CHE,2020/4/24,60.12
Switzerland,CHE,2020/4/25,60.12
Switzerland,CHE,2020/4/26,60.12
Switzerland,CHE,2020/4/27,57.74
Switzerland,CHE,2020/4/28,57.74
Switzerland,CHE,2020/4/29,57.74
Switzerland,CHE,2020/4/30,58.33
Switzerland,CHE,2020/5/1,58.33
Switzerland,CHE,2020/5/2,58.33
Switzerland,CHE,2020/5/3,58.33
Switzerland,CHE,2020/5/4,58.33
Switzerland,CHE,2020/5/5,58.33
Switzerland,CHE,2020/5/6,58.33
Switzerland,CHE,2020/5/7,58.33
Switzerland,CHE,2020/5/8,58.33
Switzerland,CHE,2020/5/9,58.33
Switzerland,CHE,2020/5/10,58.33
Switzerland,CHE,2020/5/11,57.14
Switzerland,CHE,2020/5/12,57.14
Switzerland,CHE,2020/5/13,57.14
Switzerland,CHE,2020/5/14,57.14
Switzerland,CHE,2020/5/15,57.14
Switzerland,CHE,2020/5/16,57.14
Switzerland,CHE,2020/5/17,57.14
Switzerland,CHE,2020/5/18,57.14
Switzerland,CHE,2020/5/19,57.14
Switzerland,CHE,2020/5/20,57.14
Switzerland,CHE,2020/5/21,57.14
Switzerland,CHE,2020/5/22,57.14
Switzerland,CHE,2020/5/23,57.14
Switzerland,CHE,2020/5/24,57.14
Switzerland,CHE,2020/5/25,55.95
Switzerland,CHE,2020/5/26,55.95
Switzerland,CHE,2020/5/27,55.95
Switzerland,CHE,2020/5/28,55.95
Switzerland,CHE,2020/5/29,55.95
Switzerland,CHE,2020/5/30,54.17
Switzerland,CHE,2020/5/31,54.17
Switzerland,CHE,2020/6/1,54.17
Switzerland,CHE,2020/6/2,54.17
Switzerland,CHE,2020/6/3,54.17
Switzerland,CHE,2020/6/4,54.17
Switzerland,CHE,2020/6/5,54.17
Switzerland,CHE,2020/6/6,48.21
Switzerland,CHE,2020/6/7,48.21
Switzerland,CHE,2020/6/8,48.21
Switzerland,CHE,2020/6/9,48.21
Switzerland,CHE,2020/6/10,48.21
Switzerland,CHE,2020/6/11,50.6
Switzerland,CHE,2020/6/12,50.6
Switzerland,CHE,2020/6/13,50.6
Switzerland,CHE,2020/6/14,50.6
Switzerland,CHE,2020/6/15,50.6
Switzerland,CHE,2020/6/16,50.6
Switzerland,CHE,2020/6/17,50.6
Switzerland,CHE,2020/6/18,50.6
Switzerland,CHE,2020/6/19,50.6
Switzerland,CHE,2020/6/20,50.6
Switzerland,CHE,2020/6/21,50.6
Switzerland,CHE,2020/6/22,43.45
Switzerland,CHE,2020/6/23,43.45
Switzerland,CHE,2020/6/24,43.45
Switzerland,CHE,2020/6/25,43.45
Switzerland,CHE,2020/6/26,43.45
Switzerland,CHE,2020/6/27,43.45
Switzerland,CHE,2020/6/28,43.45
Switzerland,CHE,2020/6/29,43.45
Switzerland,CHE,2020/6/30,43.45
Switzerland,CHE,2020/7/1,43.45
Switzerland,CHE,2020/7/2,43.45
Switzerland,CHE,2020/7/3,46.13
Switzerland,CHE,2020/7/4,46.13
Switzerland,CHE,2020/7/5,46.13
Switzerland,CHE,2020/7/6,47.92
Switzerland,CHE,2020/7/7,47.92
Switzerland,CHE,2020/7/8,47.92
Switzerland,CHE,2020/7/9,47.92
Switzerland,CHE,2020/7/10,47.92
Switzerland,CHE,2020/7/11,47.92
Switzerland,CHE,2020/7/12,47.92
Switzerland,CHE,2020/7/13,47.92
Switzerland,CHE,2020/7/14,47.92
Switzerland,CHE,2020/7/15,47.92
Switzerland,CHE,2020/7/16,47.92
Switzerland,CHE,2020/7/17,47.92
Switzerland,CHE,2020/7/18,47.92
Switzerland,CHE,2020/7/19,47.92
Switzerland,CHE,2020/7/20,47.92
Switzerland,CHE,2020/7/21,47.92
Switzerland,CHE,2020/7/22,47.92
Switzerland,CHE,2020/7/23,47.92
Switzerland,CHE,2020/7/24,47.92
Switzerland,CHE,2020/7/25,47.92
Switzerland,CHE,2020/7/26,47.92
Switzerland,CHE,2020/7/27,47.92
Switzerland,CHE,2020/7/28,47.92
Switzerland,CHE,2020/7/29,47.92
Switzerland,CHE,2020/7/30,47.92
Switzerland,CHE,2020/7/31,50.3
Switzerland,CHE,2020/8/1,50.3
Switzerland,CHE,2020/8/2,50.3
Switzerland,CHE,2020/8/3,50.3
Switzerland,CHE,2020/8/4,50.3
Switzerland,CHE,2020/8/5,50.3
Switzerland,CHE,2020/8/6,50.3
Switzerland,CHE,2020/8/7,50.3
Switzerland,CHE,2020/8/8,50.3
Switzerland,CHE,2020/8/9,50.3
Switzerland,CHE,2020/8/10,50.3
Switzerland,CHE,2020/8/11,50.3
Switzerland,CHE,2020/8/12,50.3
Switzerland,CHE,2020/8/13,50.3
Switzerland,CHE,2020/8/14,50.3
Switzerland,CHE,2020/8/15,50.3
Switzerland,CHE,2020/8/16,50.3
Switzerland,CHE,2020/8/17,50.3
Switzerland,CHE,2020/8/18,50.3
Switzerland,CHE,2020/8/19,50.3
Switzerland,CHE,2020/8/20,50.3
Switzerland,CHE,2020/8/21,50.3
Switzerland,CHE,2020/8/22,50.3
Switzerland,CHE,2020/8/23,50.3
Switzerland,CHE,2020/8/24,50.3
Switzerland,CHE,2020/8/25,50.3
Switzerland,CHE,2020/8/26,50.3
Switzerland,CHE,2020/8/27,50.3
Switzerland,CHE,2020/8/28,50.3
Switzerland,CHE,2020/8/29,50.3
Switzerland,CHE,2020/8/30,50.3
Switzerland,CHE,2020/8/31,50.3
Switzerland,CHE,2020/9/1,50.3
Switzerland,CHE,2020/9/2,50.3
Switzerland,CHE,2020/9/3,50.3
Switzerland,CHE,2020/9/4,50.3
Switzerland,CHE,2020/9/5,50.3
Switzerland,CHE,2020/9/6,50.3
Switzerland,CHE,2020/9/7,50.3
Switzerland,CHE,2020/9/8,50.3
Switzerland,CHE,2020/9/9,50.3
Switzerland,CHE,2020/9/10,50.3
Switzerland,CHE,2020/9/11,50.3
Switzerland,CHE,2020/9/12,50.3
Switzerland,CHE,2020/9/13,50.3
Switzerland,CHE,2020/9/14,50.3
Switzerland,CHE,2020/9/15,50.3
Switzerland,CHE,2020/9/16,50.3
Switzerland,CHE,2020/9/17,51.19
Switzerland,CHE,2020/9/18,48.81
Switzerland,CHE,2020/9/19,48.81
Switzerland,CHE,2020/9/20,48.81
Switzerland,CHE,2020/9/21,48.81
Switzerland,CHE,2020/9/22,48.81
Switzerland,CHE,2020/9/23,48.81
Switzerland,CHE,2020/9/24,48.81
Switzerland,CHE,2020/9/25,48.81
Switzerland,CHE,2020/9/26,48.81
Switzerland,CHE,2020/9/27,48.81
Switzerland,CHE,2020/9/28,48.81
Switzerland,CHE,2020/9/29,48.81
Switzerland,CHE,2020/9/30,48.81
Switzerland,CHE,2020/10/1,41.67
Switzerland,CHE,2020/10/2,41.67
Switzerland,CHE,2020/10/3,41.67
Switzerland,CHE,2020/10/4,41.67
Switzerland,CHE,2020/10/5,41.67
Switzerland,CHE,2020/10/6,41.67
Switzerland,CHE,2020/10/7,41.67
Switzerland,CHE,2020/10/8,41.67
Switzerland,CHE,2020/10/9,41.67
Switzerland,CHE,2020/10/10,39.88
Switzerland,CHE,2020/10/11,39.88
Switzerland,CHE,2020/10/12,39.88
Switzerland,CHE,2020/10/13,39.88
Switzerland,CHE,2020/10/14,39.88
Switzerland,CHE,2020/10/15,39.88
Switzerland,CHE,2020/10/16,39.88
Switzerland,CHE,2020/10/17,39.88
Switzerland,CHE,2020/10/18,39.88
Switzerland,CHE,2020/10/19,43.15
Switzerland,CHE,2020/10/20,44.94
Switzerland,CHE,2020/10/21,44.94
Switzerland,CHE,2020/10/22,44.94
Switzerland,CHE,2020/10/23,44.94
Switzerland,CHE,2020/10/24,44.94
Switzerland,CHE,2020/10/25,44.94
Switzerland,CHE,2020/10/26,44.94
Switzerland,CHE,2020/10/27,44.94
Switzerland,CHE,2020/10/28,44.94
Switzerland,CHE,2020/10/29,48.81
Switzerland,CHE,2020/10/30,48.81
Switzerland,CHE,2020/10/31,48.81
Switzerland,CHE,2020/11/1,48.81
Switzerland,CHE,2020/11/2,60.12
Switzerland,CHE,2020/11/3,60.12
Switzerland,CHE,2020/11/4,60.12
Switzerland,CHE,2020/11/5,60.12
Switzerland,CHE,2020/11/6,60.12
Switzerland,CHE,2020/11/7,60.12
Switzerland,CHE,2020/11/8,60.12
Switzerland,CHE,2020/11/9,60.12
Switzerland,CHE,2020/11/10,60.12
Switzerland,CHE,2020/11/11,60.12
Switzerland,CHE,2020/11/12,60.12
Switzerland,CHE,2020/11/13,60.12
Switzerland,CHE,2020/11/14,60.12
Switzerland,CHE,2020/11/15,60.12
Switzerland,CHE,2020/11/16,60.12
Switzerland,CHE,2020/11/17,60.12
Switzerland,CHE,2020/11/18,60.12
Switzerland,CHE,2020/11/19,60.12
Switzerland,CHE,2020/11/20,60.12
Switzerland,CHE,2020/11/21,58.93
Switzerland,CHE,2020/11/22,58.93
Switzerland,CHE,2020/11/23,58.93
Switzerland,CHE,2020/11/24,58.93
Switzerland,CHE,2020/11/25,58.93
Switzerland,CHE,2020/11/26,58.93
Switzerland,CHE,2020/11/27,58.93
Switzerland,CHE,2020/11/28,58.93
Switzerland,CHE,2020/11/29,58.93
Switzerland,CHE,2020/11/30,58.93
Switzerland,CHE,2020/12/1,58.93
Switzerland,CHE,2020/12/2,58.93
Switzerland,CHE,2020/12/3,58.93
Switzerland,CHE,2020/12/4,58.93
Switzerland,CHE,2020/12/5,58.93
Switzerland,CHE,2020/12/6,58.93
Switzerland,CHE,2020/12/7,58.93
Switzerland,CHE,2020/12/8,58.93
Switzerland,CHE,2020/12/9,58.93
Switzerland,CHE,2020/12/10,60.12
Switzerland,CHE,2020/12/11,60.12
Switzerland,CHE,2020/12/12,61.9
Switzerland,CHE,2020/12/13,61.9
Switzerland,CHE,2020/12/14,61.9
Switzerland,CHE,2020/12/15,61.9
Switzerland,CHE,2020/12/16,61.9
Switzerland,CHE,2020/12/17,61.9
Switzerland,CHE,2020/12/18,61.9
Switzerland,CHE,2020/12/19,61.9
Switzerland,CHE,2020/12/20,61.9
Switzerland,CHE,2020/12/21,61.9
Switzerland,CHE,2020/12/22,61.9
Switzerland,CHE,2020/12/23,63.33
Switzerland,CHE,2020/12/24,62.14
Switzerland,CHE,2020/12/25,62.14
Switzerland,CHE,2020/12/26,62.14
Switzerland,CHE,2020/12/27,62.14
Switzerland,CHE,2020/12/28,62.14
Switzerland,CHE,2020/12/29,62.14
Switzerland,CHE,2020/12/30,62.14
Switzerland,CHE,2020/12/31,62.14
Switzerland,CHE,2021/1/1,62.14
Switzerland,CHE,2021/1/2,62.14
Switzerland,CHE,2021/1/3,62.14
Switzerland,CHE,2021/1/4,63.57
Switzerland,CHE,2021/1/5,63.57
Switzerland,CHE,2021/1/6,63.57
Switzerland,CHE,2021/1/7,63.57
Switzerland,CHE,2021/1/8,63.57
Switzerland,CHE,2021/1/9,63.57
Switzerland,CHE,2021/1/10,63.57
Switzerland,CHE,2021/1/11,63.57
Switzerland,CHE,2021/1/12,63.57
Switzerland,CHE,2021/1/13,63.57
Switzerland,CHE,2021/1/14,63.57
Switzerland,CHE,2021/1/15,63.57
Switzerland,CHE,2021/1/16,63.57
Switzerland,CHE,2021/1/17,63.57
Switzerland,CHE,2021/1/18,63.57
Switzerland,CHE,2021/1/19,63.57
Switzerland,CHE,2021/1/20,63.57
Switzerland,CHE,2021/1/21,63.57
Switzerland,CHE,2021/1/22,63.57
Switzerland,CHE,2021/1/23,63.57
Switzerland,CHE,2021/1/24,63.57
Switzerland,CHE,2021/1/25,63.57
Switzerland,CHE,2021/1/26,63.57
Switzerland,CHE,2021/1/27,63.57
Switzerland,CHE,2021/1/28,63.57
Switzerland,CHE,2021/1/29,63.57
Switzerland,CHE,2021/1/30,63.57
Switzerland,CHE,2021/1/31,63.57
Switzerland,CHE,2021/2/1,63.57
Switzerland,CHE,2021/2/2,63.57
Switzerland,CHE,2021/2/3,63.57
Switzerland,CHE,2021/2/4,63.57
Switzerland,CHE,2021/2/5,63.57
Switzerland,CHE,2021/2/6,63.57
Switzerland,CHE,2021/2/7,63.57
Switzerland,CHE,2021/2/8,63.57
Switzerland,CHE,2021/2/9,63.57
Switzerland,CHE,2021/2/10,63.57
Switzerland,CHE,2021/2/11,63.57
Switzerland,CHE,2021/2/12,63.57
Switzerland,CHE,2021/2/13,63.57
Switzerland,CHE,2021/2/14,63.57
Switzerland,CHE,2021/2/15,63.57
Switzerland,CHE,2021/2/16,63.57
Switzerland,CHE,2021/2/17,63.57
Switzerland,CHE,2021/2/18,63.57
Switzerland,CHE,2021/2/19,63.57
Switzerland,CHE,2021/2/20,63.57
Switzerland,CHE,2021/2/21,63.57
Switzerland,CHE,2021/2/22,63.57
Switzerland,CHE,2021/2/23,63.57
Switzerland,CHE,2021/2/24,63.57
Switzerland,CHE,2021/2/25,63.57
Switzerland,CHE,2021/2/26,63.57
Switzerland,CHE,2021/2/27,63.57
Switzerland,CHE,2021/2/28,63.57
Switzerland,CHE,2021/3/1,63.57
Switzerland,CHE,2021/3/2,63.57
Switzerland,CHE,2021/3/3,63.57
Switzerland,CHE,2021/3/4,63.57
Switzerland,CHE,2021/3/5,63.57
Switzerland,CHE,2021/3/6,63.57
Switzerland,CHE,2021/3/7,63.57
Switzerland,CHE,2021/3/8,63.57
Switzerland,CHE,2021/3/9,63.57
Switzerland,CHE,2021/3/10,63.57
Switzerland,CHE,2021/3/11,63.57
Switzerland,CHE,2021/3/12,63.57
Switzerland,CHE,2021/3/13,63.57
Switzerland,CHE,2021/3/14,63.57
Switzerland,CHE,2021/3/15,63.57
Switzerland,CHE,2021/3/16,63.57
Switzerland,CHE,2021/3/17,63.57
Switzerland,CHE,2021/3/18,63.57
Switzerland,CHE,2021/3/19,65.95
Switzerland,CHE,2021/3/20,65.95
Switzerland,CHE,2021/3/21,65.95
Switzerland,CHE,2021/3/22,65.95
Switzerland,CHE,2021/3/23,65.95
Switzerland,CHE,2021/3/24,65.95
Switzerland,CHE,2021/3/25,65.95
Switzerland,CHE,2021/3/26,65.95
Switzerland,CHE,2021/3/27,65.95
Switzerland,CHE,2021/3/28,65.95
Switzerland,CHE,2021/3/29,65.95
Switzerland,CHE,2021/3/30,65.95
Switzerland,CHE,2021/3/31,65.95
Switzerland,CHE,2021/4/1,65.95
Switzerland,CHE,2021/4/2,65.95
Switzerland,CHE,2021/4/3,65.95
Switzerland,CHE,2021/4/4,65.95
Switzerland,CHE,2021/4/5,65.95
Switzerland,CHE,2021/4/6,65.95
Switzerland,CHE,2021/4/7,65.95
Switzerland,CHE,2021/4/8,65.95
Switzerland,CHE,2021/4/9,65.95
Switzerland,CHE,2021/4/10,65.95
Switzerland,CHE,2021/4/11,65.95
Switzerland,CHE,2021/4/12,65.95
Switzerland,CHE,2021/4/13,65.95
Switzerland,CHE,2021/4/14,65.95
Switzerland,CHE,2021/4/15,67.38
Switzerland,CHE,2021/4/16,67.38
Switzerland,CHE,2021/4/17,67.38
Switzerland,CHE,2021/4/18,67.38
Switzerland,CHE,2021/4/19,61.43
Switzerland,CHE,2021/4/20,61.43
Switzerland,CHE,2021/4/21,61.43
Switzerland,CHE,2021/4/22,61.43
Switzerland,CHE,2021/4/23,61.43
Switzerland,CHE,2021/4/24,61.43
Switzerland,CHE,2021/4/25,61.43
Switzerland,CHE,2021/4/26,61.43
Switzerland,CHE,2021/4/27,61.43
Switzerland,CHE,2021/4/28,61.43
Switzerland,CHE,2021/4/29,61.43
Switzerland,CHE,2021/4/30,61.43
Switzerland,CHE,2021/5/1,59.05
Switzerland,CHE,2021/5/2,59.05
Switzerland,CHE,2021/5/3,59.05
Switzerland,CHE,2021/5/4,59.05
Switzerland,CHE,2021/5/5,59.05
Switzerland,CHE,2021/5/6,59.05
Switzerland,CHE,2021/5/7,59.05
Switzerland,CHE,2021/5/8,59.05
Switzerland,CHE,2021/5/9,59.05
Switzerland,CHE,2021/5/10,59.05
Switzerland,CHE,2021/5/11,59.05
Switzerland,CHE,2021/5/12,59.05
Switzerland,CHE,2021/5/13,59.05
Switzerland,CHE,2021/5/14,59.05
Switzerland,CHE,2021/5/15,59.05
Switzerland,CHE,2021/5/16,59.05
Switzerland,CHE,2021/5/17,59.05
Switzerland,CHE,2021/5/18,59.05
Switzerland,CHE,2021/5/19,59.05
Switzerland,CHE,2021/5/20,59.05
Switzerland,CHE,2021/5/21,59.05
Switzerland,CHE,2021/5/22,59.05
Switzerland,CHE,2021/5/23,59.05
Switzerland,CHE,2021/5/24,59.05
Switzerland,CHE,2021/5/25,59.05
Switzerland,CHE,2021/5/26,59.05
Switzerland,CHE,2021/5/27,59.05
Switzerland,CHE,2021/5/28,59.05
Switzerland,CHE,2021/5/29,59.05
Switzerland,CHE,2021/5/30,59.05
Switzerland,CHE,2021/5/31,55.48
Switzerland,CHE,2021/6/1,55.48
Switzerland,CHE,2021/6/2,55.48
Switzerland,CHE,2021/6/3,55.48
Switzerland,CHE,2021/6/4,55.48
Switzerland,CHE,2021/6/5,55.48
Switzerland,CHE,2021/6/6,55.48
Switzerland,CHE,2021/6/7,55.48
Switzerland,CHE,2021/6/8,55.48
Switzerland,CHE,2021/6/9,55.48
Switzerland,CHE,2021/6/10,55.48
Switzerland,CHE,2021/6/11,55.48
Switzerland,CHE,2021/6/12,55.48
Switzerland,CHE,2021/6/13,55.48
Switzerland,CHE,2021/6/14,55.48
Switzerland,CHE,2021/6/15,55.48
Switzerland,CHE,2021/6/16,55.48
Switzerland,CHE,2021/6/17,55.48
Switzerland,CHE,2021/6/18,55.48
Switzerland,CHE,2021/6/19,56.9
Switzerland,CHE,2021/6/20,56.9
Switzerland,CHE,2021/6/21,56.9
Switzerland,CHE,2021/6/22,56.9
Switzerland,CHE,2021/6/23,56.9
Switzerland,CHE,2021/6/24,56.9
Switzerland,CHE,2021/6/25,56.9
Switzerland,CHE,2021/6/26,54.52
Switzerland,CHE,2021/6/27,54.52
Switzerland,CHE,2021/6/28,54.52
Switzerland,CHE,2021/6/29,54.52
Switzerland,CHE,2021/6/30,54.52
Switzerland,CHE,2021/7/1,54.52
Switzerland,CHE,2021/7/2,54.52
Switzerland,CHE,2021/7/3,54.52
Switzerland,CHE,2021/7/4,54.52
Switzerland,CHE,2021/7/5,54.52
Switzerland,CHE,2021/7/6,54.52
Switzerland,CHE,2021/7/7,54.52
Switzerland,CHE,2021/7/8,54.52
Switzerland,CHE,2021/7/9,54.52
Switzerland,CHE,2021/7/10,54.52
Switzerland,CHE,2021/7/11,54.52
Switzerland,CHE,2021/7/12,54.52
Switzerland,CHE,2021/7/13,54.52
Switzerland,CHE,2021/7/14,54.52
